prefecture_name,organization_name,cft_issue_year,it_notices,system_development,system_services,software_applications,operations_maintenance,cloud,cybersecurity,network_infrastructure,end_user_computing,data_digital,artificial_intelligence,it_consulting_planning,prefecture_label,previous_it_notices,it_absolute_annual_change,it_yoy_percent,growth_status,system_development_annual_change,system_services_annual_change,software_applications_annual_change,operations_maintenance_annual_change,cloud_annual_change,cybersecurity_annual_change,network_infrastructure_annual_change,end_user_computing_annual_change,data_digital_annual_change,artificial_intelligence_annual_change,it_consulting_planning_annual_change,leading_growth_subgroups,leading_subgroup_increase
東京都,独立行政法人国立病院機構災害医療センター,2024,1,0,0,0,1,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
東京都,独立行政法人国立病院機構災害医療センター,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国立病院機構関東信越グループ,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人国立病院機構関東信越グループ,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国立病院機構関東信越グループ,2024,1,0,0,1,0,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Software and applications,1.0
東京都,独立行政法人国立病院機構関東信越グループ,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国立美術館国立新美術館,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人国立美術館国立新美術館,2023,1,0,0,1,1,0,0,1,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Software and applications | Operations and maintenance | Network infrastructure,1.0
東京都,独立行政法人国立美術館国立新美術館,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国立美術館国立新美術館,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国際交流基金,2022,1,1,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,continuing,,,,,,,,,,,,,
東京都,独立行政法人国際交流基金,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国際交流基金,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国際交流基金,2025,2,1,0,0,1,0,0,1,0,0,0,0,Tokyo,0.0,2.0,,new_or_returning,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance | Network infrastructure,1.0
東京都,独立行政法人国際協力機構,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人国際協力機構,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国際協力機構,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人国際協力機構,2025,3,3,0,0,3,0,0,0,0,0,0,0,Tokyo,0.0,3.0,,new_or_returning,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance,3.0
東京都,独立行政法人情報処理推進機構,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人情報処理推進機構,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人情報処理推進機構,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人情報処理推進機構,2025,1,1,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,1.0
東京都,独立行政法人日本スポーツ振興センター,2022,3,0,0,0,3,0,0,0,0,0,0,0,Tokyo,,,,continuing,,,,,,,,,,,,,
東京都,独立行政法人日本スポーツ振興センター,2023,1,0,1,0,1,0,0,0,0,0,0,0,Tokyo,3.0,-2.0,-66.66666666666667,continuing,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System services,1.0
東京都,独立行政法人日本スポーツ振興センター,2024,2,0,0,0,1,1,0,0,0,0,0,0,Tokyo,1.0,1.0,100.0,continuing,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud,1.0
東京都,独立行政法人日本スポーツ振興センター,2025,1,0,0,0,1,0,0,0,0,0,0,0,Tokyo,2.0,-1.0,-50.0,continuing,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人日本学生支援機構,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人日本学生支援機構,2023,4,2,0,2,4,0,0,0,0,0,0,0,Tokyo,0.0,4.0,,new_or_returning,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,4.0
東京都,独立行政法人日本学生支援機構,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,4.0,-4.0,-100.0,no_notices,-2.0,0.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人日本学生支援機構,2025,1,1,0,0,1,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance,1.0
東京都,独立行政法人日本学術振興会,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人日本学術振興会,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人日本学術振興会,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人日本学術振興会,2025,6,3,0,0,3,1,1,0,0,0,0,0,Tokyo,0.0,6.0,,new_or_returning,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance,3.0
東京都,独立行政法人石油天然ガス・ 金属鉱物資源機構,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人石油天然ガス・ 金属鉱物資源機構,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人石油天然ガス・ 金属鉱物資源機構,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人石油天然ガス・ 金属鉱物資源機構,2025,1,1,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,1.0
東京都,独立行政法人自動車技術総合機構,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人自動車技術総合機構,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人自動車技術総合機構,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人自動車技術総合機構,2025,4,4,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,4.0,,new_or_returning,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,4.0
東京都,独立行政法人高齢・障害・求職者雇用支援機構職業能力開発総合大学校,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,独立行政法人高齢・障害・求職者雇用支援機構職業能力開発総合大学校,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,独立行政法人高齢・障害・求職者雇用支援機構職業能力開発総合大学校,2024,1,0,0,0,0,0,0,0,0,1,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Data and digital,1.0
東京都,独立行政法人高齢・障害・求職者雇用支援機構職業能力開発総合大学校,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0
東京都,環境省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,環境省,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,環境省,2024,7,3,0,0,5,0,0,1,0,0,0,0,Tokyo,0.0,7.0,,new_or_returning,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Operations and maintenance,5.0
東京都,環境省,2025,6,3,0,1,1,0,0,0,0,0,1,1,Tokyo,7.0,-1.0,-14.28571428571429,continuing,0.0,0.0,1.0,-4.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,Software and applications | Artificial intelligence | IT consulting and planning,1.0
東京都,経済産業省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,経済産業省,2023,2,0,0,0,0,0,2,0,0,0,0,0,Tokyo,0.0,2.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Cybersecurity,2.0
東京都,経済産業省,2024,2,1,0,0,1,1,0,0,0,0,0,0,Tokyo,2.0,0.0,0.0,continuing,1.0,0.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance | Cloud,1.0
東京都,経済産業省,2025,3,1,0,0,1,0,1,0,0,0,0,0,Tokyo,2.0,1.0,50.0,continuing,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,Cybersecurity,1.0
東京都,財務省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,財務省,2023,1,1,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,1.0
東京都,財務省,2024,2,2,0,0,1,0,0,0,0,0,0,0,Tokyo,1.0,1.0,100.0,continuing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance,1.0
東京都,財務省,2025,2,0,0,0,1,0,0,0,0,1,0,0,Tokyo,2.0,0.0,0.0,continuing,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Data and digital,1.0
東京都,防衛省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛省,2023,6,1,0,0,1,1,0,1,0,1,2,1,Tokyo,0.0,6.0,,new_or_returning,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,Artificial intelligence,2.0
東京都,防衛省,2024,7,0,0,0,2,1,0,3,0,0,1,0,Tokyo,6.0,1.0,16.666666666666675,continuing,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,Network infrastructure,2.0
東京都,防衛省,2025,21,1,0,3,4,3,4,6,0,0,3,0,Tokyo,7.0,14.0,200.0,continuing,1.0,0.0,3.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,Cybersecurity,4.0
東京都,防衛省情報本部,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛省情報本部,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省情報本部,2024,2,0,0,0,0,0,0,1,0,1,0,0,Tokyo,0.0,2.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Network infrastructure | Data and digital,1.0
東京都,防衛省情報本部,2025,2,0,0,2,0,0,0,0,0,0,2,0,Tokyo,2.0,0.0,0.0,continuing,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0,0.0,Software and applications | Artificial intelligence,2.0
東京都,防衛省統合幕僚監部,2022,1,0,0,0,1,0,0,0,0,0,0,0,Tokyo,,,,continuing,,,,,,,,,,,,,
東京都,防衛省統合幕僚監部,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省統合幕僚監部,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省統合幕僚監部,2025,1,0,0,1,0,0,0,1,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Software and applications | Network infrastructure,1.0
東京都,防衛省自衛隊,2022,10,2,0,1,3,1,2,0,0,0,0,3,Tokyo,,,,continuing,,,,,,,,,,,,,
東京都,防衛省自衛隊,2023,40,6,0,2,16,3,1,9,2,3,0,3,Tokyo,10.0,30.0,300.0,continuing,4.0,0.0,1.0,13.0,2.0,-1.0,9.0,2.0,3.0,0.0,0.0,Operations and maintenance,13.0
東京都,防衛省自衛隊,2024,19,0,0,1,2,2,2,2,1,0,8,1,Tokyo,40.0,-21.0,-52.5,continuing,-6.0,0.0,-1.0,-14.0,-1.0,1.0,-7.0,-1.0,-3.0,8.0,-2.0,Artificial intelligence,8.0
東京都,防衛省自衛隊,2025,8,1,0,1,0,1,0,2,1,0,0,2,Tokyo,19.0,-11.0,-57.89473684210527,continuing,1.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,-8.0,1.0,System development | IT consulting and planning,1.0
東京都,防衛省自衛隊中央病院,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛省自衛隊中央病院,2023,1,0,0,1,0,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Software and applications,1.0
東京都,防衛省自衛隊中央病院,2024,1,0,0,1,0,0,0,0,0,0,0,0,Tokyo,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省自衛隊中央病院,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省航空自衛隊府中基地,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛省航空自衛隊府中基地,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省航空自衛隊府中基地,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省航空自衛隊府中基地,2025,1,0,0,0,0,0,0,0,0,1,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Data and digital,1.0
東京都,防衛省防衛監察本部,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛省防衛監察本部,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省防衛監察本部,2024,1,0,0,0,1,0,0,0,0,0,0,0,Tokyo,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
東京都,防衛省防衛監察本部,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省防衛研究所,2022,4,0,0,0,2,0,0,0,0,2,0,0,Tokyo,,,,continuing,,,,,,,,,,,,,
東京都,防衛省防衛研究所,2023,1,0,0,0,1,0,0,0,0,0,0,0,Tokyo,4.0,-3.0,-75.0,continuing,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,,0.0
東京都,防衛省防衛研究所,2024,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省防衛研究所,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省陸上自衛隊中央会計隊,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛省陸上自衛隊中央会計隊,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛省陸上自衛隊中央会計隊,2024,2,0,0,0,1,1,0,0,0,0,0,0,Tokyo,0.0,2.0,,new_or_returning,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance | Cloud,1.0
東京都,防衛省陸上自衛隊中央会計隊,2025,4,0,0,1,2,0,0,1,0,0,1,0,Tokyo,2.0,2.0,100.0,continuing,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,Software and applications | Operations and maintenance | Network infrastructure | Artificial intelligence,1.0
東京都,防衛省陸上自衛隊東部方面会計隊,2022,10,4,0,0,1,0,0,1,0,4,0,0,Tokyo,,,,continuing,,,,,,,,,,,,,
東京都,防衛省陸上自衛隊東部方面会計隊,2023,6,3,0,0,1,0,0,0,0,2,0,0,Tokyo,10.0,-4.0,-40.0,continuing,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,,0.0
東京都,防衛省陸上自衛隊東部方面会計隊,2024,10,0,0,3,0,0,0,5,0,0,2,0,Tokyo,6.0,4.0,66.66666666666667,continuing,-3.0,0.0,3.0,-1.0,0.0,0.0,5.0,0.0,-2.0,2.0,0.0,Network infrastructure,5.0
東京都,防衛省陸上自衛隊東部方面会計隊,2025,6,0,0,1,0,0,0,4,0,1,0,0,Tokyo,10.0,-4.0,-40.0,continuing,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,0.0,Data and digital,1.0
東京都,防衛装備庁,2022,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,,,,no_notices,,,,,,,,,,,,,
東京都,防衛装備庁,2023,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
東京都,防衛装備庁,2024,4,0,0,4,0,0,0,0,0,0,0,0,Tokyo,0.0,4.0,,new_or_returning,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Software and applications,4.0
東京都,防衛装備庁,2025,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo,4.0,-4.0,-100.0,no_notices,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,国立研究開発法人新エネルギー・産業技術総合開発機構,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,国立研究開発法人新エネルギー・産業技術総合開発機構,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,国立研究開発法人新エネルギー・産業技術総合開発機構,2024,1,0,0,0,0,1,0,0,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud,1.0
神奈川県,国立研究開発法人新エネルギー・産業技術総合開発機構,2025,6,3,0,1,2,2,0,0,0,0,0,0,Kanagawa,1.0,5.0,500.0,continuing,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,3.0
神奈川県,海上保安庁第三管区海上保安本部,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,海上保安庁第三管区海上保安本部,2023,2,0,0,0,1,0,0,1,0,0,0,0,Kanagawa,0.0,2.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Operations and maintenance | Network infrastructure,1.0
神奈川県,海上保安庁第三管区海上保安本部,2024,1,0,0,0,1,0,0,0,0,0,0,0,Kanagawa,2.0,-1.0,-50.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,海上保安庁第三管区海上保安本部,2025,1,0,0,0,1,0,0,0,0,0,0,0,Kanagawa,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人労働者健康安全機構,2022,4,1,0,0,2,0,1,1,0,0,0,0,Kanagawa,,,,continuing,,,,,,,,,,,,,
神奈川県,独立行政法人労働者健康安全機構,2023,2,0,0,0,1,0,1,0,0,0,0,0,Kanagawa,4.0,-2.0,-50.0,continuing,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人労働者健康安全機構,2024,4,1,0,0,2,0,1,1,0,0,0,0,Kanagawa,2.0,2.0,100.0,continuing,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance | Network infrastructure,1.0
神奈川県,独立行政法人労働者健康安全機構,2025,3,1,0,0,1,0,1,1,0,0,0,0,Kanagawa,4.0,-1.0,-25.0,continuing,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人労働者健康安全機構横浜労災病院,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,独立行政法人労働者健康安全機構横浜労災病院,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人労働者健康安全機構横浜労災病院,2024,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人労働者健康安全機構横浜労災病院,2025,1,0,0,0,1,0,0,0,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
神奈川県,独立行政法人国立病院機構久里浜医療センター,2022,3,3,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,continuing,,,,,,,,,,,,,
神奈川県,独立行政法人国立病院機構久里浜医療センター,2023,1,1,0,0,1,0,0,0,0,0,0,0,Kanagawa,3.0,-2.0,-66.66666666666667,continuing,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
神奈川県,独立行政法人国立病院機構久里浜医療センター,2024,1,1,0,0,1,0,0,0,0,0,0,0,Kanagawa,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構久里浜医療センター,2025,1,1,0,0,1,0,0,0,0,0,0,0,Kanagawa,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構横浜市南西部地域中核病院横浜医療センター,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
